,code,name,c_name
2471,600741,华域汽车,汽车制造
2472,600742,一汽富维,汽车制造
2473,600760,*ST黑豹,汽车制造
2474,600960,渤海活塞,汽车制造
2475,601058,赛轮金宇,汽车制造
2476,601238,广汽集团,汽车制造
2477,601258,庞大集团,汽车制造
2478,601633,长城汽车,汽车制造
2479,601689,拓普集团,汽车制造
2480,601799,星宇股份,汽车制造
2481,601965,中国汽研,汽车制造
2482,603006,联明股份,汽车制造
2483,603009,北特科技,汽车制造
2484,603158,腾龙股份,汽车制造
2485,603166,福达股份,汽车制造
2486,603306,华懋科技,汽车制造
2487,603788,宁波高发,汽车制造
2488,603997,继峰股份,汽车制造
2489,000025,特 力Ａ,汽车制造
2490,000030,富奥股份,汽车制造
2491,000338,潍柴动力,汽车制造
2492,000550,江铃汽车,汽车制造
2493,000559,万向钱潮,汽车制造
2494,000572,海马汽车,汽车制造
2495,000581,威孚高科,汽车制造
2496,000589,黔轮胎Ａ,汽车制造
2497,000599,青岛双星,汽车制造
2498,000622,*ST恒立,汽车制造
2499,000625,长安汽车,汽车制造
2500,000700,模塑科技,汽车制造
2501,000710,天兴仪表,汽车制造
2502,000753,漳州发展,汽车制造
2503,000757,浩物股份,汽车制造
2504,000760,斯太尔,汽车制造
2505,000800,一汽轿车,汽车制造
2506,000868,安凯客车,汽车制造
2507,000927,一汽夏利,汽车制造
2508,000951,中国重汽,汽车制造
2509,000957,中通客车,汽车制造
2510,002013,中航机电,汽车制造
2511,002031,巨轮智能,汽车制造
2512,002048,宁波华翔,汽车制造
2513,002085,万丰奥威,汽车制造
2514,002126,银轮股份,汽车制造
2515,002190,成飞集成,汽车制造
2516,002213,特 尔 佳,汽车制造
2517,002265,西仪股份,汽车制造
2518,002283,天润曲轴,汽车制造
2519,002284,亚太股份,汽车制造
2520,002355,兴民钢圈,汽车制造
2521,002363,隆基机械,汽车制造
2522,002406,远东传动,汽车制造
2523,002434,万里扬,汽车制造
2524,002454,松芝股份,汽车制造
2525,002488,金固股份,汽车制造
2526,002510,天汽模,汽车制造
2527,002536,西泵股份,汽车制造
2528,002555,三七互娱,汽车制造
2529,002590,万安科技,汽车制造
2530,002593,日上集团,汽车制造
2531,002594,比亚迪,汽车制造
2532,002602,世纪华通,汽车制造
2533,002607,亚夏汽车,汽车制造
2534,002625,龙生股份,汽车制造
2535,002662,京威股份,汽车制造
2536,002703,浙江世宝,汽车制造
2537,002708,光洋股份,汽车制造
2538,002715,登云股份,汽车制造
2539,002725,跃岭股份,汽车制造
2540,300100,双林股份,汽车制造
2541,300176,鸿特精密,汽车制造
2542,300258,精锻科技,汽车制造
2543,300304,云意电气,汽车制造
2544,300375,鹏翎股份,汽车制造
2545,300432,富临精工,汽车制造
2546,600337,美克家居,家具行业
2547,600978,XD宜华生,家具行业
2548,603008,喜临门,家具行业
2549,603600,永艺股份,家具行业
2550,603818,曲美家居,家具行业
2551,603898,好莱客,家具行业
2552,000910,大亚科技,家具行业
2553,002084,海鸥卫浴,家具行业
2554,002120,新海股份,家具行业
2555,002240,威华股份,家具行业
2556,002259,升达林业,家具行业
2557,002489,浙江永强,家具行业
2558,002572,索菲亚,家具行业
2559,002631,德尔未来,家具行业
2560,002718,友邦吊顶,家具行业
2561,002751,易尚展示,家具行业
2562,600096,云天化,农药化肥
2563,600226,升华拜克,农药化肥
2564,600227,赤天化,农药化肥
2565,600230,*ST沧大,农药化肥
2566,600389,江山股份,农药化肥
2567,600423,柳化股份,农药化肥
2568,600426,华鲁恒升,农药化肥
2569,600470,六国化工,农药化肥
2570,600486,扬农化工,农药化肥
2571,600538,国发股份,农药化肥
2572,600596,新安股份,农药化肥
2573,600691,阳煤化工,农药化肥
2574,600727,鲁北化工,农药化肥
2575,600731,湖南海利,农药化肥
2576,600796,钱江生化,农药化肥
2577,600803,新奥股份,农药化肥
2578,603599,广信股份,农药化肥
2579,000155,*ST川化,农药化肥
2580,000422,湖北宜化,农药化肥
2581,000525,红 太 阳,农药化肥
2582,000553,沙隆达Ａ,农药化肥
2583,000731,四川美丰,农药化肥
2584,000792,盐湖股份,农药化肥
2585,000830,鲁西化工,农药化肥
2586,000902,新洋丰,农药化肥
2587,000912,泸天化,农药化肥
2588,000950,*ST建峰,农药化肥
2589,000953,河池化工,农药化肥
2590,002004,华邦健康,农药化肥
2591,002018,华信国际,农药化肥
2592,002113,天润数娱,农药化肥
2593,002170,芭田股份,农药化肥
2594,002215,诺 普 信,农药化肥
2595,002258,利尔化学,农药化肥
2596,002274,华昌化工,农药化肥
2597,002391,长青股份,农药化肥
2598,002470,金正大,农药化肥
2599,002496,辉丰股份,农药化肥
2600,002513,*ST蓝丰,农药化肥
2601,002538,司尔特,农药化肥
2602,002539,新都化工,农药化肥
2603,002588,史丹利,农药化肥
2604,002734,利民股份,农药化肥
2605,002749,国光股份,农药化肥
2606,300261,雅本化学,农药化肥
2607,600054,黄山旅游,酒店旅游
2608,600138,中青旅,酒店旅游
2609,600258,首旅酒店,酒店旅游
2610,600358,国旅联合,酒店旅游
2611,600555,海航创新,酒店旅游
2612,600593,大连圣亚,酒店旅游
2613,600640,号百控股,酒店旅游
2614,600706,曲江文旅,酒店旅游
2615,600749,西藏旅游,酒店旅游
2616,600754,锦江股份,酒店旅游
2617,601007,金陵饭店,酒店旅游
2618,601888,中国国旅,酒店旅游
2619,603099,长白山,酒店旅游
2620,603199,九华旅游,酒店旅游
2621,603869,北部湾旅,酒店旅游
2622,000007,全新好,酒店旅游
2623,000069,华侨城Ａ,酒店旅游
2624,000428,华天酒店,酒店旅游
2625,000430,张家界,酒店旅游
2626,000524,岭南控股,酒店旅游
2627,000610,西安旅游,酒店旅游
2628,000613,大东海A,酒店旅游
2629,000721,西安饮食,酒店旅游
2630,000802,北京文化,酒店旅游
2631,000888,峨眉山Ａ,酒店旅游
2632,000978,桂林旅游,酒店旅游
2633,002033,丽江旅游,酒店旅游
2634,002059,云南旅游,酒店旅游
2635,002159,三特索道,酒店旅游
2636,002186,全 聚 德,酒店旅游
2637,002306,中科云网,酒店旅游
2638,002558,世纪游轮,酒店旅游
2639,002707,众信旅游,酒店旅游
2640,300144,宋城演艺,酒店旅游
2641,300178,腾邦国际,酒店旅游
2642,600217,秦岭水泥,水泥行业
2643,600318,新力金融,水泥行业
2644,600425,青松建化,水泥行业
2645,600449,宁夏建材,水泥行业
2646,600539,狮头股份,水泥行业
2647,600585,海螺水泥,水泥行业
2648,600668,尖峰集团,水泥行业
2649,600678,四川金顶,水泥行业
2650,600720,祁连山,水泥行业
2651,600801,华新水泥,水泥行业
2652,600802,福建水泥,水泥行业
2653,600881,亚泰集团,水泥行业
2654,600883,博闻科技,水泥行业
2655,601992,金隅股份,水泥行业
2656,000401,冀东水泥,水泥行业
2657,000546,金圆股份,水泥行业
2658,000672,上峰水泥,水泥行业
2659,000789,万年青,水泥行业
2660,000877,天山股份,水泥行业
2661,000885,同力水泥,水泥行业
2662,000935,四川双马,水泥行业
2663,002233,塔牌集团,水泥行业
2664,002302,西部建设,水泥行业
2665,002346,柘中股份,水泥行业
2666,002619,巨龙管业,水泥行业
2667,600058,五矿发展,物资外贸
2668,600120,浙江东方,物资外贸
2669,600128,弘业股份,物资外贸
2670,600153,建发股份,物资外贸
2671,600241,时代万恒,物资外贸
2672,600247,ST成城,物资外贸
2673,600250,南纺股份,物资外贸
2674,600278,东方创业,物资外贸
2675,600287,江苏舜天,物资外贸
2676,600382,广东明珠,物资外贸
2677,600500,中化国际,物资外贸
2678,600605,汇通能源,物资外贸
2679,600704,物产中大,物资外贸
2680,600739,辽宁成大,物资外贸
2681,600755,厦门国贸,物资外贸
2682,600822,上海物贸,物资外贸
2683,600826,兰生股份,物资外贸
2684,600981,汇鸿集团,物资外贸
2685,000151,中成股份,物资外贸
2686,000626,如意集团,物资外贸
2687,002091,江苏国泰,物资外贸
2688,600099,林海股份,摩托车
2689,600877,中国嘉陵,摩托车
2690,601777,力帆股份,摩托车
2691,603766,隆鑫通用,摩托车
2692,000913,*ST钱江,摩托车
2693,001696,宗申动力,摩托车
2694,600210,紫江企业,印刷包装
2695,600836,界龙实业,印刷包装
2696,600880,博瑞传播,印刷包装
2697,601515,东风股份,印刷包装
2698,603729,龙韵股份,印刷包装
2699,000659,珠海中富,印刷包装
2700,000673,当代东方,印刷包装
2701,000812,陕西金叶,印刷包装
2702,002117,东港股份,印刷包装
2703,002191,劲嘉股份,印刷包装
2704,002228,合兴包装,印刷包装
2705,002229,鸿博股份,印刷包装
2706,002374,丽鹏股份,印刷包装
2707,002400,省广股份,印刷包装
2708,002599,盛通股份,印刷包装
2709,002701,奥瑞金,印刷包装
2710,002752,昇兴股份,印刷包装
2711,300057,万顺股份,印刷包装
2712,300058,蓝色光标,印刷包装
2713,300071,华谊嘉信,印刷包装
2714,600060,海信电器,家电行业
2715,600261,阳光照明,家电行业
2716,600336,澳柯玛,家电行业
2717,600690,青岛海尔,家电行业
2718,600839,四川长虹,家电行业
2719,600854,春兰股份,家电行业
2720,600870,厦华电子,家电行业
2721,600983,惠而浦,家电行业
2722,603366,日出东方,家电行业
2723,603519,立霸股份,家电行业
2724,000016,深康佳Ａ,家电行业
2725,000100,TCL 集团,家电行业
2726,000333,美的集团,家电行业
2727,000418,小天鹅Ａ,家电行业
2728,000521,美菱电器,家电行业
2729,000533,万 家 乐,家电行业
2730,000541,佛山照明,家电行业
2731,000651,格力电器,家电行业
2732,000921,海信科龙,家电行业
2733,002005,德豪润达,家电行业
2734,002032,苏 泊 尔,家电行业
2735,002035,华帝股份,家电行业
2736,002076,雪 莱 特,家电行业
2737,002242,九阳股份,家电行业
2738,002260,德奥通航,家电行业
2739,002290,禾盛新材,家电行业
2740,002403,爱仕达,家电行业
2741,002429,兆驰股份,家电行业
2742,002473,圣莱达,家电行业
2743,002508,老板电器,家电行业
2744,002543,万和电气,家电行业
2745,002668,奥马电器,家电行业
2746,002677,浙江美大,家电行业
2747,002681,奋达科技,家电行业
2748,002705,新宝股份,家电行业
2749,002723,金莱特,家电行业
